,StartTimestamp,DurationHours,GridLoadLevel,UserChargingPreference,PricingTier,ChargingStationAvailability
4593,2024-01-31 11:07:08.051067,2.349938516264632,Medium,Fast Charge,Mid-Peak,Low
4594,2024-01-31 07:07:08.051067,2.425920336209482,High,Fast Charge,Mid-Peak,High
4595,2024-01-31 04:07:08.051067,0.8140060632208692,High,Fast Charge,Off-Peak,High
4596,2024-01-31 14:07:08.051067,3.728686069193363,Medium,Fast Charge,Peak,Medium
4597,2024-01-31 11:07:08.051067,2.253277072410086,High,Fast Charge,Peak,Medium
4598,2024-01-31 17:07:08.051067,1.256517941227044,Medium,Standard Charge,Mid-Peak,Low
4599,2024-01-31 14:07:08.051067,1.1136428272714012,Medium,Fast Charge,Peak,Medium
4600,2024-01-31 16:07:08.051067,1.4816144196889587,High,Standard Charge,Peak,Medium
4601,2024-01-31 09:07:08.051067,1.530116936650006,Medium,Standard Charge,Mid-Peak,High
4602,2024-01-31 15:07:08.051067,1.6295690790484514,Low,Standard Charge,Peak,Low
4603,2024-01-31 05:07:08.051067,1.3571089195698862,Medium,Standard Charge,Off-Peak,High
4604,2024-01-31 07:07:08.051067,1.0156413352416682,Medium,Standard Charge,Peak,Low
4605,2024-01-31 03:07:08.051067,2.5032404954736562,Low,Fast Charge,Off-Peak,Low
4606,2024-01-31 17:07:08.051067,3.039924974062661,Medium,Fast Charge,Peak,Low
4607,2024-01-31 08:07:08.051067,1.1778434056441163,High,Fast Charge,Peak,Low
4608,2024-01-31 17:07:08.051067,3.074771603714072,Low,Standard Charge,Mid-Peak,Medium
4609,2024-01-30 23:07:08.051067,3.6330239081719693,High,Standard Charge,Off-Peak,Low
4610,2024-01-31 09:07:08.051067,1.0812413275085908,High,Fast Charge,Mid-Peak,Low
4611,2024-01-31 06:07:08.051067,3.265955351771221,Low,Fast Charge,Mid-Peak,Medium
4612,2024-01-31 19:07:08.051067,2.345375464077974,Medium,Standard Charge,Off-Peak,High
4613,2024-01-31 19:07:08.051067,1.347734258489701,Low,Fast Charge,Off-Peak,High
4614,2024-01-31 02:07:08.051067,3.020601760894551,Low,Standard Charge,Off-Peak,Low
4615,2024-01-31 00:07:08.051067,2.214649377963138,Low,Standard Charge,Off-Peak,High
4616,2024-01-31 18:07:08.051067,1.4778110646264206,High,Standard Charge,Mid-Peak,Low
4617,2024-01-30 23:07:08.051067,3.9482938698651515,Low,Standard Charge,Off-Peak,Low
4618,2024-01-31 18:07:08.051067,1.5261653881742039,Low,Standard Charge,Peak,Low
4619,2024-01-31 10:07:08.051067,3.6754739672783674,Low,Standard Charge,Peak,Low
4620,2024-01-31 03:07:08.051067,1.505637130641834,High,Fast Charge,Off-Peak,High
4621,2024-01-31 19:07:08.051067,1.4924870734007294,Low,Fast Charge,Off-Peak,Low
4622,2024-01-31 10:07:08.051067,2.9467276856827476,High,Fast Charge,Peak,Medium
4623,2024-01-31 16:07:08.051067,3.2030549853873342,Medium,Standard Charge,Mid-Peak,Medium
4624,2024-01-31 14:07:08.051067,2.024495170805633,Low,Fast Charge,Peak,High
4625,2024-01-31 18:07:08.051067,1.4519546153963532,Low,Standard Charge,Mid-Peak,High
4626,2024-01-31 22:07:08.051067,2.957471642096022,Low,Standard Charge,Off-Peak,Medium
4627,2024-01-31 19:07:08.051067,3.401943935371929,Low,Standard Charge,Off-Peak,Low
4628,2024-01-31 22:07:08.051067,2.775945305756993,High,Standard Charge,Off-Peak,High
4629,2024-01-31 16:07:08.051067,2.513678101107893,High,Standard Charge,Mid-Peak,High
4630,2024-01-31 07:07:08.051067,0.706272652703532,Low,Fast Charge,Mid-Peak,Low
4631,2024-01-31 09:07:08.051067,2.4154267182058797,High,Fast Charge,Peak,High
4632,2024-01-31 07:07:08.051067,1.1522417120209096,Low,Standard Charge,Mid-Peak,High
4633,2024-01-31 04:07:08.051067,2.987573645939943,Medium,Fast Charge,Off-Peak,Medium
4634,2024-01-31 00:07:08.051067,3.421506253453186,Medium,Fast Charge,Off-Peak,High
4635,2024-01-31 22:07:08.051067,3.913099329490413,Medium,Standard Charge,Off-Peak,Low
4636,2024-01-31 07:07:08.051067,2.2876318754106086,Medium,Fast Charge,Mid-Peak,High
4637,2024-01-31 12:07:08.051067,0.8959773034098752,High,Standard Charge,Peak,Low
4638,2024-01-31 10:07:08.051067,3.579887921007677,High,Fast Charge,Peak,High
4639,2024-01-31 22:07:08.051067,0.9052748675435611,Low,Fast Charge,Off-Peak,Medium
4640,2024-01-31 21:07:08.051067,3.577256815159079,Low,Fast Charge,Off-Peak,Medium
4641,2024-01-31 12:07:08.051067,2.98216664547023,Low,Standard Charge,Peak,Medium
4642,2024-01-31 17:07:08.051067,1.689798305921878,High,Standard Charge,Mid-Peak,High
4643,2024-01-31 16:07:08.051067,3.2481921167774863,Medium,Standard Charge,Mid-Peak,High
4644,2024-01-31 08:07:08.051067,1.94528954099103,Low,Fast Charge,Mid-Peak,Low
4645,2024-01-31 10:07:08.051067,2.1829552860932715,High,Fast Charge,Mid-Peak,High
4646,2024-01-31 20:07:08.051067,2.2199329881377583,Low,Fast Charge,Off-Peak,High
4647,2024-01-31 01:07:08.051067,1.6032377775977498,Medium,Fast Charge,Off-Peak,High
4648,2024-01-31 18:07:08.051067,3.633701065626849,Low,Fast Charge,Peak,Medium
4649,2024-01-31 09:07:08.051067,2.0850595463808395,Low,Fast Charge,Peak,Low
4650,2024-01-31 19:07:08.051067,2.147317870367905,Low,Fast Charge,Off-Peak,Low
4651,2024-01-31 00:07:08.051067,1.6173152092035266,Low,Standard Charge,Off-Peak,High
4652,2024-01-31 03:07:08.051067,1.2074119234647036,Low,Standard Charge,Off-Peak,Medium
4653,2024-01-30 23:07:08.051067,0.515672569141221,Medium,Standard Charge,Off-Peak,High
4654,2024-01-31 21:07:08.051067,0.9931693079024887,Medium,Standard Charge,Off-Peak,Medium
4655,2024-01-31 06:07:08.051067,2.1950577399960096,Low,Standard Charge,Mid-Peak,Low
4656,2024-01-31 15:07:08.051067,3.7753132150499145,High,Fast Charge,Peak,Low
4657,2024-01-31 05:07:08.051067,1.3323864230002846,Medium,Standard Charge,Off-Peak,High
4658,2024-01-31 12:07:08.051067,3.101004803221446,High,Fast Charge,Mid-Peak,High
4659,2024-01-31 14:07:08.051067,3.6115297887775215,High,Fast Charge,Peak,Medium
4660,2024-01-31 22:07:08.051067,2.1156461423905277,Low,Standard Charge,Off-Peak,Low
4661,2024-01-31 16:07:08.051067,1.0862542221294507,Low,Fast Charge,Mid-Peak,High
4662,2024-01-31 13:07:08.051067,3.56205745458656,Medium,Standard Charge,Peak,High
4663,2024-01-31 10:07:08.051067,3.8652934582573186,Medium,Standard Charge,Peak,High
4664,2024-01-31 11:07:08.051067,1.2265466773191236,High,Standard Charge,Mid-Peak,Medium
4665,2024-01-31 11:07:08.051067,2.3213834890799827,Low,Standard Charge,Mid-Peak,Low
4666,2024-01-31 10:07:08.051067,1.0684638445805723,High,Standard Charge,Mid-Peak,High
4667,2024-01-31 00:07:08.051067,2.2224381578095187,Medium,Fast Charge,Off-Peak,High
4668,2024-01-31 17:07:08.051067,3.503933194670691,Medium,Fast Charge,Mid-Peak,Low
4669,2024-01-31 02:07:08.051067,0.9847255527065759,Low,Fast Charge,Off-Peak,Low
4670,2024-01-31 10:07:08.051067,1.668111217371401,Medium,Standard Charge,Peak,High
4671,2024-01-31 02:07:08.051067,3.256651043126096,Low,Standard Charge,Off-Peak,Low
4672,2024-01-31 17:07:08.051067,2.597640694149607,Medium,Standard Charge,Mid-Peak,High
4673,2024-01-31 16:07:08.051067,3.890883488895591,Low,Fast Charge,Peak,Medium
4674,2024-01-31 17:07:08.051067,1.7194382113496847,Low,Standard Charge,Peak,Low
4675,2024-01-31 14:07:08.051067,2.4498041847258767,Low,Fast Charge,Mid-Peak,Low
4676,2024-01-31 05:07:08.051067,0.8774929207813558,Medium,Standard Charge,Off-Peak,High
4677,2024-01-31 16:07:08.051067,2.0177589765818746,Medium,Fast Charge,Peak,Medium
4678,2024-01-31 07:07:08.051067,3.976350615374872,High,Standard Charge,Mid-Peak,Medium
4679,2024-01-31 13:07:08.051067,2.2530533749582515,High,Standard Charge,Peak,High
4680,2024-01-31 21:07:08.051067,2.8984185296115843,Low,Standard Charge,Off-Peak,Medium
4681,2024-01-30 23:07:08.051067,1.4932297755133574,Medium,Fast Charge,Off-Peak,Medium
4682,2024-01-31 06:07:08.051067,2.8601404302465427,Low,Standard Charge,Mid-Peak,Low
4683,2024-01-31 16:07:08.051067,2.9540203598709582,Medium,Fast Charge,Peak,Low
4684,2024-01-31 04:07:08.051067,1.2587004307268514,Low,Standard Charge,Off-Peak,Low
4685,2024-01-31 06:07:08.051067,1.8331301925344747,High,Fast Charge,Mid-Peak,Low
4686,2024-01-31 12:07:08.051067,0.9891297556720995,High,Standard Charge,Mid-Peak,Low
4687,2024-01-31 12:07:08.051067,3.3259068748701903,Medium,Standard Charge,Mid-Peak,Low
4688,2024-01-31 06:07:08.051067,3.9673020748661707,Medium,Fast Charge,Peak,High
4689,2024-01-31 14:07:08.051067,1.1726399870768356,High,Fast Charge,Peak,Medium
4690,2024-01-31 17:07:08.051067,2.402327024636766,Low,Standard Charge,Mid-Peak,High
4691,2024-01-31 02:07:08.051067,0.8909630598146232,High,Standard Charge,Off-Peak,Medium
4692,2024-01-31 20:07:08.051067,2.7166606353189624,Medium,Fast Charge,Off-Peak,Low
4693,2024-01-31 16:07:08.051067,2.637145932578502,Medium,Fast Charge,Peak,High
4694,2024-01-31 04:07:08.051067,2.6610530915227213,Medium,Fast Charge,Off-Peak,Medium
4695,2024-01-31 00:07:08.051067,1.432561589697754,High,Fast Charge,Off-Peak,Medium
4696,2024-01-30 23:07:08.051067,2.095511957017131,High,Fast Charge,Off-Peak,Medium
4697,2024-01-31 07:07:08.051067,2.2717048058965434,Low,Standard Charge,Mid-Peak,Medium
4698,2024-01-30 23:07:08.051067,1.5887522391913533,High,Standard Charge,Off-Peak,Medium
4699,2024-01-31 07:07:08.051067,2.4169203191649133,Medium,Standard Charge,Peak,Low
4700,2024-01-31 03:07:08.051067,0.9452771261474849,Low,Standard Charge,Off-Peak,Medium
4701,2024-01-31 22:07:08.051067,1.070744799027231,Low,Standard Charge,Off-Peak,High
4702,2024-01-31 08:07:08.051067,2.802592340266754,High,Standard Charge,Mid-Peak,High
4703,2024-01-31 04:07:08.051067,3.2156047111613986,Medium,Fast Charge,Off-Peak,High
4704,2024-01-31 22:07:08.051067,3.6215284460783,High,Standard Charge,Off-Peak,Medium
4705,2024-01-31 14:07:08.051067,2.451081594539801,Low,Standard Charge,Mid-Peak,Medium
4706,2024-01-31 13:07:08.051067,2.9207061647746135,High,Standard Charge,Peak,Low
4707,2024-01-31 21:07:08.051067,2.306220791184159,High,Fast Charge,Off-Peak,Medium
4708,2024-01-31 01:07:08.051067,1.63470034974527,High,Fast Charge,Off-Peak,High
4709,2024-01-31 07:07:08.051067,0.5298574864082133,Low,Standard Charge,Peak,Medium
4710,2024-01-31 02:07:08.051067,3.902376105236025,Medium,Standard Charge,Off-Peak,High
4711,2024-01-31 04:07:08.051067,3.5264874640462427,High,Standard Charge,Off-Peak,Medium
4712,2024-01-31 05:07:08.051067,1.5118950011720378,Medium,Fast Charge,Off-Peak,High
4713,2024-01-31 17:07:08.051067,3.6715949536396746,High,Fast Charge,Peak,Low
4714,2024-01-31 04:07:08.051067,1.9189998960539518,Low,Standard Charge,Off-Peak,Low
4715,2024-01-31 13:07:08.051067,3.6166145577821025,Medium,Fast Charge,Mid-Peak,High
4716,2024-01-31 05:07:08.051067,2.452573472819324,Low,Standard Charge,Off-Peak,Low
4717,2024-01-31 03:07:08.051067,1.0211373099509313,High,Fast Charge,Off-Peak,High
4718,2024-01-31 11:07:08.051067,2.91831187230642,High,Standard Charge,Peak,High
4719,2024-01-31 16:07:08.051067,2.6222014187658362,Low,Standard Charge,Peak,High
4720,2024-01-31 15:07:08.051067,0.6444117115845946,Medium,Fast Charge,Peak,High
4721,2024-01-31 14:07:08.051067,1.99556481058556,Medium,Standard Charge,Peak,Low
4722,2024-01-31 06:07:08.051067,1.7635614931015138,Low,Fast Charge,Mid-Peak,High
4723,2024-01-31 00:07:08.051067,1.0397731111023625,High,Standard Charge,Off-Peak,Low
4724,2024-01-31 00:07:08.051067,3.735892491831605,Low,Fast Charge,Off-Peak,Low
4725,2024-01-31 09:07:08.051067,3.0343995975184685,Low,Standard Charge,Peak,High
4726,2024-01-31 00:07:08.051067,1.3723167697546756,Medium,Standard Charge,Off-Peak,Medium
4727,2024-01-31 02:07:08.051067,1.1887807323449784,Low,Standard Charge,Off-Peak,High
4728,2024-01-31 02:07:08.051067,1.6085942184927544,Medium,Fast Charge,Off-Peak,High
4729,2024-01-31 19:07:08.051067,2.728491959095702,Low,Fast Charge,Off-Peak,Low
4730,2024-01-31 00:07:08.051067,2.7190406620401855,Medium,Standard Charge,Off-Peak,Low
4731,2024-01-31 04:07:08.051067,0.8264492952289246,Low,Fast Charge,Off-Peak,Medium
4732,2024-01-31 22:07:08.051067,2.150313950676289,Medium,Fast Charge,Off-Peak,Low
4733,2024-01-31 06:07:08.051067,0.5077140035725225,High,Fast Charge,Mid-Peak,High
4734,2024-01-31 16:07:08.051067,1.7469530735740202,High,Standard Charge,Mid-Peak,High
4735,2024-01-31 03:07:08.051067,2.6824145299166138,High,Fast Charge,Off-Peak,Low
4736,2024-01-31 20:07:08.051067,3.101219608677626,High,Standard Charge,Off-Peak,Low
4737,2024-01-31 16:07:08.051067,1.1439985639778811,High,Fast Charge,Peak,High
4738,2024-01-31 13:07:08.051067,2.8630652044492595,Low,Fast Charge,Peak,Low
4739,2024-01-31 04:07:08.051067,2.889022953246282,Medium,Standard Charge,Off-Peak,Medium
4740,2024-01-31 17:07:08.051067,1.5373483577990974,Medium,Standard Charge,Mid-Peak,Low
4741,2024-01-31 01:07:08.051067,1.875858116590313,High,Standard Charge,Off-Peak,Low
4742,2024-01-31 14:07:08.051067,3.4175295366954406,Low,Standard Charge,Peak,Low
4743,2024-01-31 01:07:08.051067,2.8887587540458877,Low,Fast Charge,Off-Peak,Low
4744,2024-01-31 04:07:08.051067,1.6962494065054212,Medium,Standard Charge,Off-Peak,High
4745,2024-01-31 09:07:08.051067,1.046601896962781,High,Fast Charge,Mid-Peak,Medium
4746,2024-01-31 07:07:08.051067,1.54002518830454,High,Fast Charge,Mid-Peak,Medium
4747,2024-01-31 17:07:08.051067,3.827927891664527,Low,Standard Charge,Peak,Medium
4748,2024-01-31 10:07:08.051067,1.6882415963226918,Low,Fast Charge,Mid-Peak,Low
4749,2024-01-31 21:07:08.051067,3.9478728685104256,Medium,Standard Charge,Off-Peak,High
4750,2024-01-31 22:07:08.051067,0.5279695210415521,Medium,Fast Charge,Off-Peak,High
4751,2024-01-31 07:07:08.051067,2.617882517218411,Medium,Standard Charge,Peak,Low
4752,2024-01-31 03:07:08.051067,2.388457359557984,Medium,Standard Charge,Off-Peak,High
4753,2024-01-31 04:07:08.051067,3.894386938382894,Low,Fast Charge,Off-Peak,High
4754,2024-01-31 02:07:08.051067,2.559649076656213,Medium,Standard Charge,Off-Peak,Low
4755,2024-01-31 15:07:08.051067,3.203930371492123,Medium,Fast Charge,Peak,High
4756,2024-01-31 04:07:08.051067,2.048861442071284,High,Fast Charge,Off-Peak,Low
4757,2024-01-31 08:07:08.051067,3.4368160747490304,High,Standard Charge,Mid-Peak,Medium
4758,2024-01-31 22:07:08.051067,1.6131986953956061,Low,Standard Charge,Off-Peak,Low
4759,2024-01-31 14:07:08.051067,1.2584172954959705,Low,Standard Charge,Peak,High
4760,2024-01-31 19:07:08.051067,2.152991630805456,Low,Standard Charge,Off-Peak,Medium
4761,2024-01-31 09:07:08.051067,3.4766449904371104,Medium,Standard Charge,Mid-Peak,Medium
4762,2024-01-31 20:07:08.051067,3.2913760143896313,High,Fast Charge,Off-Peak,Low
4763,2024-01-31 19:07:08.051067,0.9239001219212026,Medium,Fast Charge,Off-Peak,Medium
4764,2024-01-31 05:07:08.051067,1.034667073142002,Low,Standard Charge,Off-Peak,High
4765,2024-01-31 10:07:08.051067,2.2607517669474504,Medium,Standard Charge,Peak,Low
4766,2024-01-31 12:07:08.051067,2.53585997408054,Low,Standard Charge,Mid-Peak,Low
4767,2024-01-31 01:07:08.051067,1.3484398263236932,Medium,Fast Charge,Off-Peak,Low
4768,2024-01-31 18:07:08.051067,0.6301648403054945,Medium,Fast Charge,Peak,Medium
4769,2024-01-31 18:07:08.051067,2.458811469787941,Low,Standard Charge,Mid-Peak,High
4770,2024-01-30 23:07:08.051067,3.2134537361922124,Medium,Standard Charge,Off-Peak,Medium
4771,2024-01-31 14:07:08.051067,1.024845896168702,High,Standard Charge,Mid-Peak,High
4772,2024-01-31 13:07:08.051067,2.084273846640602,Low,Standard Charge,Mid-Peak,Low
4773,2024-01-31 06:07:08.051067,0.5641447902103678,Low,Fast Charge,Mid-Peak,Medium
4774,2024-01-31 10:07:08.051067,0.544834020216133,High,Fast Charge,Mid-Peak,High
4775,2024-01-31 09:07:08.051067,3.8416883611418644,Medium,Fast Charge,Peak,Low
4776,2024-01-31 10:07:08.051067,0.688320449775063,High,Fast Charge,Mid-Peak,Low
4777,2024-01-31 10:07:08.051067,3.7886518185389706,High,Fast Charge,Peak,Medium
4778,2024-01-31 13:07:08.051067,1.9205524518171089,Medium,Standard Charge,Peak,Low
4779,2024-01-31 02:07:08.051067,0.7755285745000515,High,Standard Charge,Off-Peak,High
4780,2024-01-31 06:07:08.051067,2.7750389945057456,Medium,Fast Charge,Peak,High
4781,2024-01-31 18:07:08.051067,1.4549240829139638,High,Standard Charge,Mid-Peak,High
4782,2024-01-31 17:07:08.051067,3.3397348742669655,Medium,Standard Charge,Peak,Low
4783,2024-01-31 12:07:08.051067,2.4834585955870603,High,Standard Charge,Peak,High
4784,2024-01-31 03:07:08.051067,0.6524457008305176,Low,Standard Charge,Off-Peak,Medium
4785,2024-01-30 23:07:08.051067,0.5820323293523926,Medium,Fast Charge,Off-Peak,High
4786,2024-01-30 23:07:08.051067,2.2997678366649943,High,Fast Charge,Off-Peak,Medium
4787,2024-01-31 04:07:08.051067,1.6233337261672984,Low,Fast Charge,Off-Peak,High
4788,2024-01-31 07:07:08.051067,2.324379680430704,High,Standard Charge,Mid-Peak,Low
4789,2024-01-31 11:07:08.051067,3.525458091594325,Medium,Fast Charge,Peak,Medium
4790,2024-01-31 13:07:08.051067,1.810089187809311,High,Fast Charge,Peak,High
4791,2024-01-31 12:07:08.051067,3.3133455728163725,High,Fast Charge,Mid-Peak,High
4792,2024-01-31 03:07:08.051067,2.118347341701871,Low,Fast Charge,Off-Peak,Medium
4793,2024-01-31 21:07:08.051067,1.4955954262263782,Low,Fast Charge,Off-Peak,Low
4794,2024-01-31 08:07:08.051067,2.340911218247201,Low,Fast Charge,Mid-Peak,Low
4795,2024-01-31 10:07:08.051067,2.9420316121003642,Medium,Fast Charge,Peak,High
4796,2024-01-31 11:07:08.051067,2.172816397939455,High,Fast Charge,Peak,Low
4797,2024-01-31 01:07:08.051067,3.916183748753544,High,Standard Charge,Off-Peak,High
4798,2024-01-31 19:07:08.051067,2.21901194983435,Low,Standard Charge,Off-Peak,Medium
4799,2024-01-31 12:07:08.051067,1.3449288729478062,High,Standard Charge,Peak,Low
4800,2024-01-31 00:07:08.051067,2.2456147922851533,Medium,Standard Charge,Off-Peak,Low
4801,2024-01-31 13:07:08.051067,0.6958058430146417,Medium,Standard Charge,Mid-Peak,Low
4802,2024-01-31 09:07:08.051067,1.091951323174774,Medium,Standard Charge,Peak,Medium
4803,2024-01-31 00:07:08.051067,1.2051310920154932,High,Standard Charge,Off-Peak,High
4804,2024-01-31 08:07:08.051067,3.3080377425246885,Medium,Fast Charge,Peak,High
4805,2024-01-31 20:07:08.051067,0.7379513070141209,High,Standard Charge,Off-Peak,Medium
4806,2024-01-31 07:07:08.051067,2.4698773138428955,Low,Fast Charge,Mid-Peak,Low
4807,2024-01-31 03:07:08.051067,1.8337003900996829,High,Standard Charge,Off-Peak,Medium
4808,2024-01-31 07:07:08.051067,0.7975780588267192,Low,Fast Charge,Peak,Medium
4809,2024-01-31 03:07:08.051067,1.661764846482848,Low,Fast Charge,Off-Peak,Medium
4810,2024-01-31 02:07:08.051067,3.6840664027861365,Low,Fast Charge,Off-Peak,Medium
4811,2024-01-31 21:07:08.051067,3.2292816102889574,Medium,Fast Charge,Off-Peak,High
4812,2024-01-31 12:07:08.051067,2.659517044284712,Low,Fast Charge,Mid-Peak,Low
4813,2024-01-31 21:07:08.051067,3.293403523894078,Medium,Fast Charge,Off-Peak,Low
4814,2024-01-31 09:07:08.051067,1.039887877271561,Low,Standard Charge,Peak,Low
4815,2024-01-31 16:07:08.051067,1.3621940352256772,Medium,Standard Charge,Mid-Peak,Low
4816,2024-01-31 12:07:08.051067,0.6905447433951506,High,Standard Charge,Mid-Peak,Low
4817,2024-01-31 02:07:08.051067,2.3218599772053605,Low,Fast Charge,Off-Peak,Medium
4818,2024-01-31 06:07:08.051067,1.441760526119545,Medium,Standard Charge,Mid-Peak,High
4819,2024-01-31 04:07:08.051067,0.8784834291452996,Medium,Fast Charge,Off-Peak,Low
4820,2024-01-31 04:07:08.051067,2.0802356060354503,Medium,Fast Charge,Off-Peak,High
4821,2024-01-31 14:07:08.051067,0.5477677831310548,Low,Standard Charge,Mid-Peak,Medium
4822,2024-01-31 12:07:08.051067,1.8270722283028313,High,Standard Charge,Mid-Peak,Medium
4823,2024-01-31 13:07:08.051067,1.2758784871235094,High,Fast Charge,Mid-Peak,Medium
4824,2024-01-31 01:07:08.051067,2.0564542657656775,Medium,Fast Charge,Off-Peak,Low
4825,2024-01-31 16:07:08.051067,2.3514081923489742,Low,Fast Charge,Mid-Peak,Medium
4826,2024-01-31 21:07:08.051067,3.3656412553559756,Low,Fast Charge,Off-Peak,High
4827,2024-01-31 15:07:08.051067,1.5450716768568835,Low,Fast Charge,Mid-Peak,Medium
4828,2024-01-31 17:07:08.051067,2.5034962004564445,Low,Fast Charge,Peak,Low
4829,2024-01-31 14:07:08.051067,3.9066334600229564,Medium,Fast Charge,Mid-Peak,Medium
4830,2024-01-31 21:07:08.051067,2.7896890281658986,Low,Fast Charge,Off-Peak,Low
4831,2024-01-31 13:07:08.051067,3.5524937034344344,Low,Standard Charge,Peak,Low
4832,2024-01-31 18:07:08.051067,3.853773913399627,Low,Fast Charge,Peak,High
4833,2024-01-31 04:07:08.051067,2.713767812082549,Medium,Standard Charge,Off-Peak,High
4834,2024-01-31 14:07:08.051067,3.3852850836664548,Medium,Fast Charge,Peak,High
4835,2024-01-31 00:07:08.051067,1.1037502140972089,Low,Fast Charge,Off-Peak,High
4836,2024-01-31 18:07:08.051067,2.2759196445373213,High,Fast Charge,Mid-Peak,Medium
4837,2024-01-31 20:07:08.051067,1.380139951482342,Medium,Fast Charge,Off-Peak,High
4838,2024-01-31 04:07:08.051067,0.8813017962668417,Low,Standard Charge,Off-Peak,Medium
4839,2024-01-31 03:07:08.051067,1.8614720128667666,Low,Fast Charge,Off-Peak,Medium
4840,2024-01-30 23:07:08.051067,0.5179364694404938,High,Standard Charge,Off-Peak,High
4841,2024-01-31 03:07:08.051067,3.583472813609991,High,Fast Charge,Off-Peak,Medium
4842,2024-01-31 01:07:08.051067,2.6980664029781396,Low,Standard Charge,Off-Peak,Low
4843,2024-01-31 08:07:08.051067,3.8332691442045785,Low,Fast Charge,Peak,Low
4844,2024-01-31 06:07:08.051067,2.1991647476251757,High,Fast Charge,Peak,Low
4845,2024-01-31 10:07:08.051067,3.805566115171887,High,Standard Charge,Peak,High
4846,2024-01-31 14:07:08.051067,3.7881417751779756,High,Fast Charge,Peak,Medium
4847,2024-01-31 01:07:08.051067,1.9967595397726716,Low,Fast Charge,Off-Peak,High
4848,2024-01-30 23:07:08.051067,0.5866754807350285,Low,Fast Charge,Off-Peak,Medium
4849,2024-01-31 16:07:08.051067,0.6286518378355068,High,Standard Charge,Peak,Medium
4850,2024-01-31 11:07:08.051067,3.408002688020735,Medium,Standard Charge,Mid-Peak,Medium
4851,2024-01-31 13:07:08.051067,0.5389319340324233,High,Fast Charge,Peak,Low
4852,2024-01-31 18:07:08.051067,1.2290734644873473,Medium,Standard Charge,Mid-Peak,Low
4853,2024-01-31 06:07:08.051067,3.2010031093428726,High,Standard Charge,Peak,High
4854,2024-01-31 05:07:08.051067,2.906683040073773,Medium,Standard Charge,Off-Peak,Low
4855,2024-01-31 11:07:08.051067,3.8337204735260926,Low,Fast Charge,Mid-Peak,Medium
4856,2024-01-31 02:07:08.051067,2.7778998058801876,Medium,Standard Charge,Off-Peak,High
4857,2024-01-31 18:07:08.051067,2.474161783484201,Low,Fast Charge,Mid-Peak,Low
4858,2024-01-31 13:07:08.051067,2.3610688514783984,Medium,Fast Charge,Mid-Peak,Low
4859,2024-01-31 18:07:08.051067,2.2934247138462247,Medium,Standard Charge,Peak,Medium
4860,2024-01-31 02:07:08.051067,1.8897790257471045,High,Standard Charge,Off-Peak,Low
4861,2024-01-31 03:07:08.051067,0.5632061198525132,High,Fast Charge,Off-Peak,Low
4862,2024-01-31 07:07:08.051067,1.3706479802900573,Medium,Standard Charge,Peak,Medium
4863,2024-01-31 05:07:08.051067,2.8930047081089865,Medium,Standard Charge,Off-Peak,Medium
4864,2024-01-31 06:07:08.051067,1.113844564774881,High,Fast Charge,Peak,Low
4865,2024-01-31 03:07:08.051067,3.55475742342416,Low,Standard Charge,Off-Peak,Medium
4866,2024-01-31 07:07:08.051067,0.9929217011023103,Low,Fast Charge,Peak,High
4867,2024-01-31 19:07:08.051067,1.9164668886204814,Low,Standard Charge,Off-Peak,High
4868,2024-01-31 08:07:08.051067,1.024931875897175,Low,Fast Charge,Mid-Peak,Medium
4869,2024-01-31 12:07:08.051067,3.142047019756824,High,Standard Charge,Mid-Peak,Medium
4870,2024-01-31 04:07:08.051067,3.3229798765536187,Medium,Standard Charge,Off-Peak,Low
4871,2024-01-31 14:07:08.051067,2.0603803917363503,High,Standard Charge,Mid-Peak,High
4872,2024-01-31 16:07:08.051067,1.16757917993389,Medium,Fast Charge,Mid-Peak,Low
4873,2024-01-31 12:07:08.051067,2.993573151700688,Low,Fast Charge,Peak,Medium
4874,2024-01-30 23:07:08.051067,2.2367796840342273,High,Standard Charge,Off-Peak,High
4875,2024-01-31 20:07:08.051067,2.357412792846923,Medium,Standard Charge,Off-Peak,Low
4876,2024-01-31 19:07:08.051067,2.92821305399232,Low,Standard Charge,Off-Peak,Low
4877,2024-01-31 00:07:08.051067,0.6561079099034757,Medium,Standard Charge,Off-Peak,Low
4878,2024-01-31 04:07:08.051067,3.2385017521148045,Medium,Fast Charge,Off-Peak,High
4879,2024-01-31 08:07:08.051067,3.329243305714676,High,Standard Charge,Peak,Medium
4880,2024-01-31 07:07:08.051067,1.3574525866470388,Medium,Fast Charge,Mid-Peak,High
4881,2024-01-31 13:07:08.051067,0.5473281829849147,Low,Standard Charge,Peak,High
4882,2024-01-31 06:07:08.051067,1.3440612921662294,High,Standard Charge,Peak,High
4883,2024-01-31 20:07:08.051067,0.587295891312697,Low,Standard Charge,Off-Peak,High
4884,2024-01-31 01:07:08.051067,1.723122838120708,Low,Standard Charge,Off-Peak,High
4885,2024-01-30 23:07:08.051067,0.5430337917247581,Low,Fast Charge,Off-Peak,Low
4886,2024-01-31 19:07:08.051067,1.2592040874532546,Medium,Fast Charge,Off-Peak,Medium
4887,2024-01-31 05:07:08.051067,2.3981210175407415,Low,Fast Charge,Off-Peak,Medium
4888,2024-01-31 06:07:08.051067,0.9160836977311233,Medium,Fast Charge,Peak,High
